,enrollment_id,username,course_id,user,course
6766,19083,c8WJAdYLV71mOx4ZXSglpCNd0dBUR3Om,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,97,2
6809,19207,sT9hGAnww95aeGvqwQpJlS3ORhWDT49F,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,22,2
6904,19482,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d,7,14
6955,19607,BCPOhUa2LrfH93ebCE15VbF0VEWEyi7T,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,21,17
6959,19617,FcPFK6OTsUF1j3uNGabdzGTvbY8kcO3D,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,18,17
6970,19642,kQ63n93d5CTXewyEhcoySFeLgYStuYpO,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,68,17
6985,19694,4GJSwwikGuUWXSajcKoSlvfsoiC8eEZq,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,98,17
6986,19695,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,99,17
7002,19746,teqJGecOr4a6oVYU1O9bgvPkX5ZSKA8N,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,64,17
7012,19776,CfeENerIdAGepleePWSt0SV88ctt0Tmw,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,26,17
7022,19806,mV6vIHBrgth3lTaajvzuqQeEfK5qY5yY,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,100,17
7044,19866,BOBLP6pTmRtpQ8LtVgJyutFMDL3q6xno,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi,63,17
7241,20450,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,83,19
7291,20567,ykaUPJW4Nc9r2mv4b25QxgdHgIcQ63RQ,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,69,18
7308,20624,hNJz0qbOhrUgajUkzqSdDbybHkuRglfs,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,101,0
7318,20651,57qzgJAwfROYPxzSOrsA3G5DLHP95ajU,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,91,0
7322,20661,kQ63n93d5CTXewyEhcoySFeLgYStuYpO,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,68,0
7345,20719,J8NkUmSvsrLHkKNXPhFg7o0pG3K7Aywh,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,23,0
7356,20740,IFqWOl32JJm0W3Ap2jxVCpJeXeLJlYDp,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,85,18
7363,20764,1dxQmK9WwlHWuIG7ZTn4PsJ2vflQBDH3,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,32,12
7393,20831,TzUoSJ3pyMjwCKLIHuVSKLad9h9hLr5U,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,102,12
7432,20915,EiO5bky9R1Iqlpv4ItUpPBUgGb1eJItE,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,39,0
7449,20946,QyLVPf4M60EkZ1E7DsOzioCPS0UDQt1T,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,74,0
7450,20951,QyLVPf4M60EkZ1E7DsOzioCPS0UDQt1T,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,74,18
7455,20961,TzUoSJ3pyMjwCKLIHuVSKLad9h9hLr5U,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,102,0
7458,20965,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,17,18
7472,20994,BEEx400Zym1Adj0LXV9O094DcgDYxMgU,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,66,0
7490,21037,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,67,0
7511,21081,a4RYqILKcnu8c617gYSbD0KQIm9DqZnc,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,75,0
7515,21099,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,5,18
7534,21151,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,103,0
7579,21284,bUizg9a7xaQ9xo39EDPwubco3asipi0e,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,104,0
7624,21407,EiO5bky9R1Iqlpv4ItUpPBUgGb1eJItE,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,39,18
7971,22376,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,88,12
8046,22582,i0ksX07HnsV5rQlWqOr1uKEuc7yNU24c,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,105,12
8118,22781,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,106,4
8119,22782,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,106,11
8133,22805,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,106,15
8161,22884,l5LfU8gApOG72AnBkdAbfOLQLwFH7Zo2,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,65,3
8186,22969,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,107,15
8193,23000,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,33,6
8197,23006,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,33,15
8199,23023,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,107,8
8203,23031,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,33,3
8211,23049,I2ghGumCKIaVsnJOGZA0xyJzTnEm5KtW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,108,5
8320,23290,mcSjHTQSOL9z6LfIHOZuth326lgoEoEd,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,109,10
8328,23319,61ysO1Pg5Q6bsn73gkzoQt72GbhUHgNd,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,0,3
8334,23340,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,19,9
8357,23396,ZFpXjzvya7Y5x9HmUsgToer6v1L16WM2,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,14,3
8365,23419,C6xrhZPOmVH2gCVNP26gSSPka2CcwgB5,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,36,4
8477,23740,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,17,5
8489,23773,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,110,5
8517,23827,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,111,4
8523,23840,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,111,5
8540,23891,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,111,15
8600,24043,57qzgJAwfROYPxzSOrsA3G5DLHP95ajU,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,91,3
8605,24053,eosk3dY7502Pbg6Dsnx0qWKWUpRTliXK,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,57,15
8620,24080,H7bZ54NuzkB5Nw5q0ZI1nld9qDoHNngL,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,112,3
8678,24237,bRG3KNKPz8MtEb5G1Duc4i5IiNMa8ZLU,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,34,4
8679,24239,bRG3KNKPz8MtEb5G1Duc4i5IiNMa8ZLU,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,34,9
8716,24360,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,110,8
8717,24364,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,113,11
8727,24404,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,110,11
8792,24602,tBWD1VTj6Jcj3AQ0AXY8eZtUzkjmoiNH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,114,5
8801,24620,RCdcltNaQLfcoxT7YKTjQxAYUbCmzzKd,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,115,10
8807,24635,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,116,13
8921,24972,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,117,9
8924,24979,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,117,3
8925,24983,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,117,16
9456,26330,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,103,13
9504,26460,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,12,5
9505,26461,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,12,10
9608,26736,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,12,9
9677,26931,luNGlNTmJ26UVXohAPNf4yZNgIUDcpxK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,118,5
9740,27111,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,103,3
9908,27567,CKlck1NtRiTrxKTlx9u8mNsXnR4Cg2LR,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,25,0
9991,27818,GVRJN4wkoooaXJUVmwnX983A87KsrZPK,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,60,0
10079,28042,hNJz0qbOhrUgajUkzqSdDbybHkuRglfs,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,101,18
10085,28064,tedGThhHMqVARfBh6zyzyocTKbTJYJpB,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,119,0
10233,28446,PUFh3BsQaDVIJMDvwsFTqkrgAzvjO9ME,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,87,12
10288,28605,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,33,18
10337,28761,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,96,0
10348,28791,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,116,18
10355,28807,FeSQQc9CIFMTYLlHcSRbUJqf0NNwxJ2K,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,120,0
10411,28938,HTGHrKrt9bt2no7NEjeTqA36pNapNLke,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,121,0
10455,29075,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,122,0
10461,29084,5vUuq5ZeDCNce4LmvH0naoUjpb3qbNOp,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,52,0
10479,29130,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,122,18
10490,29167,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,99,12
10502,29198,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,107,12
10749,29905,J1iCM60eAwVKTPRoP9hdyFlEQf6db3YF,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,123,19
10759,29937,kNdT4Mob6J1VkdvqbhmS4aPzbDLqNeYP,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,124,19
10827,30153,IFqWOl32JJm0W3Ap2jxVCpJeXeLJlYDp,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,85,19
10888,30325,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,11,19
10936,30471,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,67,2
10947,30508,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,11,2
10979,30599,CKlck1NtRiTrxKTlx9u8mNsXnR4Cg2LR,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,25,2
10996,30650,XDPvGyFLLEYwbNEQik2MM4yiADs5rrYJ,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,54,19
11101,30959,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,19,5
11137,31062,CfeENerIdAGepleePWSt0SV88ctt0Tmw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,26,15
11477,32007,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,125,9
11568,32266,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,96,5
11606,32371,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,126,9
11677,32554,xbYSqp0T7Uu69VoCNyfTCvQcS3HV3UeU,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,127,3
11699,32610,SSpeewBDHUNKkvUJM5ASinNHvMXIOEwr,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,128,13
11702,32618,SSpeewBDHUNKkvUJM5ASinNHvMXIOEwr,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,128,16
11709,32628,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,126,4
11721,32661,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,126,5
11727,32679,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,113,3
11748,32722,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,113,15
11779,32804,MF5edVvM6lCZDxnMdHelos9TUh3KERjn,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,129,3
11782,32814,MF5edVvM6lCZDxnMdHelos9TUh3KERjn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,129,1
11818,32916,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,96,9
12001,33423,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,67,9
12002,33431,viuKt4GgrX0rYL5EpHoxJbsiC9TblSuk,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,8,15
12023,33490,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,117,5
12024,33494,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,117,15
12058,33596,bgBEVIT7lED5jwl9T1xbuywAm7JQXaqp,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,130,3
12066,33624,HbDaABEakQmE8DQEoFoIphu2SH13rFRy,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,16,1
12112,33759,BCPOhUa2LrfH93ebCE15VbF0VEWEyi7T,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,21,2
12119,33779,nV86nhQ7hJG7k83qAXvGwRzPT357EJhH,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,131,2
12219,34069,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,55,2
12259,34173,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,132,2
12260,34182,g3902agYIRHzac78MKVZlvljLMXXNpQ7,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,70,19
12321,34321,g3902agYIRHzac78MKVZlvljLMXXNpQ7,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,70,2
12385,34497,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,19,2
12511,34839,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,47,1
12555,34979,vZzTgGwK0cR24BSm1xzdfANP52hj4iMk,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,133,1
12642,35199,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,134,1
12673,35275,mcSjHTQSOL9z6LfIHOZuth326lgoEoEd,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,109,19
12676,35280,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,12,19
12693,35320,BCPOhUa2LrfH93ebCE15VbF0VEWEyi7T,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,21,19
12718,35384,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,132,19
12719,35386,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or,55,19
12982,36115,erkNYBqLpKRElyeL8GeAgO43CMazg6Rt,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,135,6
13039,36265,ilWzYGLWBh9DSc1MV8g2C4Go5wDNgUHX,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,72,6
13041,36269,j1APsmZGLFH2gSdJ48obb2yQGO5jtDpT,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,136,6
13046,36280,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,125,6
13071,36335,mV6vIHBrgth3lTaajvzuqQeEfK5qY5yY,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,100,6
13084,36383,SzqR1lIvSkqy1yQXOqGRgT5uhu7VR5Jw,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,137,8
13092,36408,Bos3zEEnAcYzPXQktMkJJ0ak5mhGWCAf,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI,90,7
13109,36460,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,47,6
13120,36502,ZZo2Tb7BH7FdwQXlvGgrs5cVXBfTwRHG,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,138,6
13141,36575,nOWqKetxGFQ9o73UNfcoh0XyCt3ITawR,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,77,8
13210,36759,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,17,6
13219,36792,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,61,8
13470,37444,XDPvGyFLLEYwbNEQik2MM4yiADs5rrYJ,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,54,6
13494,37502,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO,88,2
13522,37579,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,83,16
13581,37743,5IM8g7YMOYo5qH7Yu3x31T3JkVOH9iqe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,62,15
13621,37851,6ovqVSF3YZ6bnWJaJ7v2dHPROWXVVlFQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,139,5
13837,38439,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,13,11
13844,38454,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,13,5
13962,38805,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,13,3
13965,38812,T6EWQ7jVP89JlHzj41KN1gEtGYevpSQM,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,1,11
13977,38848,nV86nhQ7hJG7k83qAXvGwRzPT357EJhH,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01,131,16
14011,38952,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE,132,9
14014,38961,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,132,8
14038,39028,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,13,15
14103,39208,SFbTZDEo0JTOG7VHfxeJz2kz3qSzlHq4,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,40,13
14112,39224,EP1XQRGS4HZOG1hdGzNZdD1HFhJcHpos,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,140,13
14257,39587,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,141,5
14258,39588,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ,141,6
14269,39624,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,125,11
14337,39807,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,142,8
14480,40166,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,143,8
14519,40275,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,143,11
14523,40282,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3,143,15
14564,40393,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,95,5
14598,40484,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt,144,11
14599,40489,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,144,3
14601,40494,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,142,3
14606,40510,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz,144,8
14678,40724,bUizg9a7xaQ9xo39EDPwubco3asipi0e,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,104,3
14687,40753,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh,144,10
14689,40755,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw,144,5
14753,40921,X2XXZYuDF6JxTO2GjiNfzkEyj4FQesn5,H2lDW05SyKnwntZ6Fora76aPAEswcMa5,93,3
14771,40972,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1,134,13
14901,41380,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd,95,4
15086,41871,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,83,0
15095,41890,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,83,18
15098,41906,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,145,18
15184,42143,cJcuhtji0eqLhfXtnFSDlw6v5huTlvOS,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,44,0
15197,42173,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,61,12
15199,42182,FbFzxcgOenGEHKMXxCSjDnrIiqrr6PFf,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,146,18
15217,42234,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,99,0
15235,42295,cWykzNKAq5sFQBA059QN4Jx74YGPkfwB,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,58,0
15306,42479,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6,147,12
15311,42491,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,145,0
15346,42576,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ,147,18
15621,43325,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv,148,0
