enrollment_id,username,course_id
20915,EiO5bky9R1Iqlpv4ItUpPBUgGb1eJItE,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
20946,QyLVPf4M60EkZ1E7DsOzioCPS0UDQt1T,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
20951,QyLVPf4M60EkZ1E7DsOzioCPS0UDQt1T,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
20961,TzUoSJ3pyMjwCKLIHuVSKLad9h9hLr5U,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
20965,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
20994,BEEx400Zym1Adj0LXV9O094DcgDYxMgU,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
21037,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
21081,a4RYqILKcnu8c617gYSbD0KQIm9DqZnc,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
21099,oaoj9be4jW2Hot8wYgYrzLRvB0RU4KYy,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
21151,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
21284,bUizg9a7xaQ9xo39EDPwubco3asipi0e,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
21407,EiO5bky9R1Iqlpv4ItUpPBUgGb1eJItE,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
22376,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
22582,i0ksX07HnsV5rQlWqOr1uKEuc7yNU24c,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
22781,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
22782,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
22805,6TmTcNQyMYVAXbtK6HsQ96Mn7OGENU3z,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
22884,l5LfU8gApOG72AnBkdAbfOLQLwFH7Zo2,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
22969,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
23000,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
23006,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
23023,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
23031,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
23049,I2ghGumCKIaVsnJOGZA0xyJzTnEm5KtW,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
23290,mcSjHTQSOL9z6LfIHOZuth326lgoEoEd,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh
23319,61ysO1Pg5Q6bsn73gkzoQt72GbhUHgNd,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
23340,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
23396,ZFpXjzvya7Y5x9HmUsgToer6v1L16WM2,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
23419,C6xrhZPOmVH2gCVNP26gSSPka2CcwgB5,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
23740,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
23773,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
23827,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
23840,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
23891,FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
24043,57qzgJAwfROYPxzSOrsA3G5DLHP95ajU,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
24053,eosk3dY7502Pbg6Dsnx0qWKWUpRTliXK,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
24080,H7bZ54NuzkB5Nw5q0ZI1nld9qDoHNngL,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
24237,bRG3KNKPz8MtEb5G1Duc4i5IiNMa8ZLU,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
24239,bRG3KNKPz8MtEb5G1Duc4i5IiNMa8ZLU,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
24360,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
24364,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
24404,35E85h2ExBPeTd1VmxNX0GKo8krIMsCP,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
24602,tBWD1VTj6Jcj3AQ0AXY8eZtUzkjmoiNH,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
24620,RCdcltNaQLfcoxT7YKTjQxAYUbCmzzKd,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh
24635,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
24972,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
24979,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
24983,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01
26330,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
26460,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
26461,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh
26736,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
26931,luNGlNTmJ26UVXohAPNf4yZNgIUDcpxK,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
27111,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
27567,CKlck1NtRiTrxKTlx9u8mNsXnR4Cg2LR,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
27818,GVRJN4wkoooaXJUVmwnX983A87KsrZPK,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
28042,hNJz0qbOhrUgajUkzqSdDbybHkuRglfs,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
28064,tedGThhHMqVARfBh6zyzyocTKbTJYJpB,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
28446,PUFh3BsQaDVIJMDvwsFTqkrgAzvjO9ME,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
28605,UInMBEH8f1h2vxXVslRsWyLOTv8ggYq3,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
28761,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
28791,zn2X74vvqUQRINz90WjZLsSsFglpYr7o,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
28807,FeSQQc9CIFMTYLlHcSRbUJqf0NNwxJ2K,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
28938,HTGHrKrt9bt2no7NEjeTqA36pNapNLke,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
29075,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
29084,5vUuq5ZeDCNce4LmvH0naoUjpb3qbNOp,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
29130,4m5GFuE7r7uv3mC9zYjUgCEig5epKquJ,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
29167,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
29198,dT92IjRcuruPiAlpqVUTtu3wNL9IIegT,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
29905,J1iCM60eAwVKTPRoP9hdyFlEQf6db3YF,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
29937,kNdT4Mob6J1VkdvqbhmS4aPzbDLqNeYP,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
30153,IFqWOl32JJm0W3Ap2jxVCpJeXeLJlYDp,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
30325,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
30471,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
30508,3IgwuZBiVdgdYRQ9ySaEvpMizbjCJFS0,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
30599,CKlck1NtRiTrxKTlx9u8mNsXnR4Cg2LR,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
30650,XDPvGyFLLEYwbNEQik2MM4yiADs5rrYJ,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
30959,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
31062,CfeENerIdAGepleePWSt0SV88ctt0Tmw,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
32007,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
32266,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
32371,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
32554,xbYSqp0T7Uu69VoCNyfTCvQcS3HV3UeU,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
32610,SSpeewBDHUNKkvUJM5ASinNHvMXIOEwr,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
32618,SSpeewBDHUNKkvUJM5ASinNHvMXIOEwr,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01
32628,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
32661,qKc8EuUOlEzXysFMoXghKaieW3HIaePV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
32679,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
32722,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
32804,MF5edVvM6lCZDxnMdHelos9TUh3KERjn,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
32814,MF5edVvM6lCZDxnMdHelos9TUh3KERjn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
32916,JfQVgXDVu1NGs9lcRBOD4w6V7BSaZCc2,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
33423,w0ZedS6yzDUKJT3yGrp9CDoxetDDlx17,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
33431,viuKt4GgrX0rYL5EpHoxJbsiC9TblSuk,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
33490,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
33494,KKySZH8Vhrdd4z2bRf8FAPkHeGpE3JpX,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
33596,bgBEVIT7lED5jwl9T1xbuywAm7JQXaqp,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
33624,HbDaABEakQmE8DQEoFoIphu2SH13rFRy,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
33759,BCPOhUa2LrfH93ebCE15VbF0VEWEyi7T,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
33779,nV86nhQ7hJG7k83qAXvGwRzPT357EJhH,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
34069,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
34173,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
34182,g3902agYIRHzac78MKVZlvljLMXXNpQ7,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
34321,g3902agYIRHzac78MKVZlvljLMXXNpQ7,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
34497,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
34839,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
34979,vZzTgGwK0cR24BSm1xzdfANP52hj4iMk,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
35199,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
35275,mcSjHTQSOL9z6LfIHOZuth326lgoEoEd,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
35280,oNf6qoW6E6dhoPJKSUjvElFlUKN9drLY,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
35320,BCPOhUa2LrfH93ebCE15VbF0VEWEyi7T,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
35384,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
35386,8fvsCrC8dcOje6DxrGntnTxmufYXJCrq,3VkHkmOtom3jM2wCu94xgzzu1d6Dn7or
36115,erkNYBqLpKRElyeL8GeAgO43CMazg6Rt,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36265,ilWzYGLWBh9DSc1MV8g2C4Go5wDNgUHX,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36269,j1APsmZGLFH2gSdJ48obb2yQGO5jtDpT,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36280,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36335,mV6vIHBrgth3lTaajvzuqQeEfK5qY5yY,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36383,SzqR1lIvSkqy1yQXOqGRgT5uhu7VR5Jw,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
36408,Bos3zEEnAcYzPXQktMkJJ0ak5mhGWCAf,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI
36460,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36502,ZZo2Tb7BH7FdwQXlvGgrs5cVXBfTwRHG,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36575,nOWqKetxGFQ9o73UNfcoh0XyCt3ITawR,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
36759,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
36792,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
37444,XDPvGyFLLEYwbNEQik2MM4yiADs5rrYJ,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
37502,OkJ0lKmMXuQ2MGftQ8Isfw1JciMpapRC,I7Go4XwWgpjRJM8EZGEnBpkfSmBNOlsO
37579,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01
37743,5IM8g7YMOYo5qH7Yu3x31T3JkVOH9iqe,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
37851,6ovqVSF3YZ6bnWJaJ7v2dHPROWXVVlFQ,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
38439,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
38454,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
38805,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
38812,T6EWQ7jVP89JlHzj41KN1gEtGYevpSQM,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
38848,nV86nhQ7hJG7k83qAXvGwRzPT357EJhH,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01
38952,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,V4tXq15GxHo2gaMpaJLZ3IGEkP949IbE
38961,BE4JaFadHavW9r5xCXpj3M456eZAgaG6,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
39028,dNx7yBBYuWpRM4BeMNLD1yOnUwcueGfB,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
39208,SFbTZDEo0JTOG7VHfxeJz2kz3qSzlHq4,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
39224,EP1XQRGS4HZOG1hdGzNZdD1HFhJcHpos,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
39587,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
39588,X14gKVD1ZKu0qL0NchpqxwhoYSEpz9QI,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
39624,Fk4hjEUqgyLHxBlk1cbfR9hWyVsJsJLo,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
39807,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
40166,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
40275,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
40282,CSh5hGbaSFu2yCb31iVMOVwKocrH471Q,A3fsA9Zfv1X2fVEQhTw51lKENdNrEqT3
40393,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
40484,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,NmbZ3BmS8V4pMg6oxXHWpqqMZCE1jvYt
40489,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
40494,9D8Fr85Y0xJSTSvXENunTRQkQQzpKKhe,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
40510,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
40724,bUizg9a7xaQ9xo39EDPwubco3asipi0e,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
40753,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh
40755,1Pk7jZ6bfmKYXcNnRyEd7kPSZWAEJN0N,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
40921,X2XXZYuDF6JxTO2GjiNfzkEyj4FQesn5,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
40972,vzQWE9ulRkQ7hUrO1Cw0UEGI4ALwL8Jg,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
41380,b3FNzt9bW0DYxGtrDwfKBHrmIKO1If8w,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
41871,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
41890,mFpiELMd2y5tbkdxs4m8pKS7gXHb7bIO,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
41906,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
42143,cJcuhtji0eqLhfXtnFSDlw6v5huTlvOS,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
42173,FELnhQR0c7GZZX82ioYJEZsqujOrfyf7,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
42182,FbFzxcgOenGEHKMXxCSjDnrIiqrr6PFf,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
42234,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
42295,cWykzNKAq5sFQBA059QN4Jx74YGPkfwB,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
42479,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
42491,OZ02Yntpt8Hg8thsFgejT4NSsPYtVPPm,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
42576,wdyLBUXnKZHWy3hjP9iEUMTvoZlBkTI1,Er0RFawC4sHagDmmQZcBGBrzamLQcblZ
43325,B6EpScn9lSCPa3RR6ElGV7QvO5jse6Q3,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
43587,2oTvbzieHn2y5oozeOgSnruqE6N0BtR5,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
44005,J8NkUmSvsrLHkKNXPhFg7o0pG3K7Aywh,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44006,hjUSUM6roI2mLGkMAqBjE0uxFRBSMYHJ,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44106,futHw5ylJYoore6oNuefdx05Xc1Es6E8,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44147,zeUi2UnQZPPF6bRQXw2s8LZ41ZOdqRAa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44203,4cRZxyVNjv13lU3nu2aK2rwyndExVCGa,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44270,GMzSpgZQ6jzVsfHn8W8i83JsYNxnP00b,fbPkOYLVPtPgIt0MxizjfFJov3JbHyAi
44552,yZ9FndAKqVsKwZtO1B2JJJblefdbhZ02,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
44675,oJ9j9ejTgKixczg3tSE8Sg8DPI7YQpJq,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
45055,LmPOiQGU9K8KbXAhYgpDD175P7sizybX,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
45563,AImx2eHFGaeqTe0d3fwuX86fffC0rd9k,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI
45572,wdK5DIKl9qd73hM1uOx3ufcKj0J9AcRr,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
45712,bUizg9a7xaQ9xo39EDPwubco3asipi0e,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
45839,TOHE2cn8sx2ym4g7cRhp3c9gQIpGV4UB,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
45870,bUizg9a7xaQ9xo39EDPwubco3asipi0e,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
46109,g3902agYIRHzac78MKVZlvljLMXXNpQ7,ykoe1cCWK134BJmfbNoPEenJOIWdtQOZ
46247,8uSQsFhnhoJeSVZylwMfyqKR37MO9Qyr,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI
46596,3SP9iNDvUt8m67ZMqC5DpQRe6ekkTpsP,1pvLqtotBsKv7QSOsLicJDQMHx3lui6d
46646,2oTvbzieHn2y5oozeOgSnruqE6N0BtR5,5Gyp41oLVo7Gg7vF4vpmggWP5MU70QO6
46854,FbFzxcgOenGEHKMXxCSjDnrIiqrr6PFf,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
47008,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
47367,NqKjMSY6eOZQ1uSyzlPrquJVqzjvSO7O,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
47392,BOBLP6pTmRtpQ8LtVgJyutFMDL3q6xno,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
47444,xM5gii0ns7HaARWl3dxVVAMGACBUSRsK,81UZtt1JJwBFYMj5u38WNKCSVA4IJSDv
48131,s6iksgptFmyh2vfiarKdJkiKnp6RLi3f,xMd9DzNyUCTLRPVbwWVzf4vq06oqrTT1
48148,2zQQnqY1LiZ9lcEXTzcE3zimEdKe8CdV,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
48219,1Ld3jQU8M0eiaLBshs8gjcgQEfdlgHyZ,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
48647,A5P9jrlzLqQKpA3sVBvwbPCf9CAYmtxw,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
48700,EUmZ5qzjwgko2PIWEnctkvYh7APnUrX9,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI
48713,Hj4fYYa64lvHLVeQZBqs9EQ1OtgHTvl6,H2lDW05SyKnwntZ6Fora76aPAEswcMa5
48940,ilWzYGLWBh9DSc1MV8g2C4Go5wDNgUHX,a2E7NQC7nZB7WHEhKGhKnKvUWtsLAQzh
49497,tBWD1VTj6Jcj3AQ0AXY8eZtUzkjmoiNH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
49566,Jd5OP6GIsguRdsq9k3eSYNENmzhPbdGe,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
49607,3JIUOalPBmkEWX2p9tN1zP0zr58WM3WS,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
49640,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,SpATywNh6bZuzm8s1ceuBUnMUAeoAHHw
49642,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,3cnZpv6ReApmCaZyaQwi2izDZxVRdC01
49643,XRprdFoWtySQSNhPZow4aE4x8DdY6QhU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
49685,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila
49813,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,AXUJZGmZ0xaYSWazu8RQ1G5c76ECT1Kd
49823,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,shM3Yy9vxHn2aqjSYfQXOcwGo0hWh3MI
49848,M4KtR07p6NuW0Nzc9JWKn4kOJ33eMAHm,9Bd26pfDLvkPINwLnpaGcf0LrLUvY1Mz
